"","A_SECTOR","SHELF","AIMS_REEF_NAME","REEF_NAME","FULLREEF_ID","REPORT_YEAR","SITE_NO","TRANSECT_NO","region","id","Complexity","coral","algae","turf","cca","soft","acro","f.richness","f.N","f.biomass","simpD","shanH","N.herb","N.carn","FsimpD","FshanH","FsimpD2","FshanH2","comp1","comp2","fcomp1","fcomp2","lat","long"
"610042","TO","M","Kelso Reef","KELSO REEF","18030S",2018,"2","1","Townsville","TO_M_KELSO REEF_2_1_2018",2.5,19,3,59,6,9,0.263157894736842,26,108,3029.46957608637,0.615650969529086,1.13020354106894,21,3,0.664609053497942,1.46449956713881,0.608882030178326,1.0802601180824,-0.611822684903375,-0.127207292589734,-1.61082129818162,-0.541620105416646,-18.4416666666667,146.991666666667
"610171","TO","M","Kelso Reef","KELSO REEF","18030S",2018,"2","2","Townsville","TO_M_KELSO REEF_2_2_2018",2.5,10.5,5.5,61,13.5,2,0.0476190476190476,16,88,4211.50416305434,0.331065759637188,0.684954761053158,9,2,0.46745867768595,1.04190684940569,0.43827479338843,0.796731130700611,-0.919954322965978,-1.1532422194904,-2.4900125890509,0.0281564620922371,-18.4416666666667,146.991666666667
"610300","TO","M","Kelso Reef","KELSO REEF","18030S",2018,"2","3","Townsville","TO_M_KELSO REEF_2_3_2018",2.5,20.5,4.5,55,8.5,6.5,0.341463414634146,21,74,7349.62291170809,0.738251041046996,1.3266124660316,29,5,0.796932067202337,1.80749827895448,0.572680788897005,1.00580324476151,0.35235231245955,-1.03646327622011,-1.16886022189529,-1.1627024313804,-18.4416666666667,146.991666666667
"610429","TO","M","Kelso Reef","KELSO REEF","18030S",2018,"2","4","Townsville","TO_M_KELSO REEF_2_4_2018",2.5,34.6733668341708,1.00502512562814,42.2110552763819,9.04522613065327,11.5577889447236,0.333333333333333,34,191,12232.7300754861,0.721487082545684,1.359888688782,38,5,0.633590087991009,1.40523283308972,0.59422713193169,1.0616874402998,0.245570419701988,-0.259803838256375,-0.399428108070488,0.114204911300947,-18.4416666666667,146.991666666667
"610558","TO","M","Kelso Reef","KELSO REEF","18030S",2018,"2","5","Townsville","TO_M_KELSO REEF_2_5_2018",2.5,24,0.5,40,11,15,0.416666666666667,21,57,4614.55425008756,0.750868055555556,1.52017204293589,25,3,0.764542936288089,1.72146191557602,0.605109264389043,1.06156044925611,0.527946422166352,0.0609910717133332,-1.42785950842477,-0.581984012299012,-18.4416666666667,146.991666666667
"610687","TO","M","Kelso Reef","KELSO REEF","18030S",2018,"3","1","Townsville","TO_M_KELSO REEF_3_1_2018",2.5,16.5,2,50,12,11,0.636363636363636,22,180,6932.97073042056,0.5821854912764,1.15119486581373,19,11,0.512530864197531,1.18504739802886,0.484567901234568,0.905987363804368,1.24707042934235,0.0550623861139736,-0.924132026726615,-0.345641724048736,-18.4416666666667,146.991666666667
"610816","TO","M","Kelso Reef","KELSO REEF","18030S",2018,"3","2","Townsville","TO_M_KELSO REEF_3_2_2018",2,10,1.5,57,4.5,13,0.35,25,129,62410.7463892396,0.735,1.35778649882815,16,8,0.637702061174208,1.45251700342686,0.605612643470945,1.11747412442694,0.651242639703221,-1.18799448813857,-1.07086513635472,0.269089523039773,-18.4416666666667,146.991666666667
"610945","TO","M","Kelso Reef","KELSO REEF","18030S",2018,"3","3","Townsville","TO_M_KELSO REEF_3_3_2018",2.5,5.52763819095477,1.50753768844221,81.9095477386935,0,3.51758793969849,0.181818181818182,24,115,10258.4480116109,0.694214876033058,1.2882523050229,40,8,0.825103969754253,1.90347462652688,0.645293005671078,1.17415968508188,-0.180727725386448,-1.28508469799138,-0.391676255701449,-0.676907126644411,-18.4416666666667,146.991666666667
"611074","TO","M","Kelso Reef","KELSO REEF","18030S",2018,"3","4","Townsville","TO_M_KELSO REEF_3_4_2018",2,7,1,75.5,3,4.5,0.5,27,73,16881.1169112096,0.622448979591837,1.03460123291018,21,7,0.830549821730156,1.94821957104998,0.604240945768437,1.13188206367109,1.4169405349833,-0.578636468023604,-1.18197296397064,-0.516602020805674,-18.4416666666667,146.991666666667
"611203","TO","M","Kelso Reef","KELSO REEF","18030S",2018,"3","5","Townsville","TO_M_KELSO REEF_3_5_2018",2,10.5,1.5,68,4,3,0.19047619047619,22,108,7813.54384167219,0.743764172335601,1.37340431213358,38,2,0.775720164609053,1.66352611439603,0.604766803840878,1.04310642414601,0.00572244130014906,-1.42259833391046,-1.63433731738657,-1.00632267845878,-18.4416666666667,146.991666666667
"611332","TO","M","Kelso Reef","KELSO REEF","18030S",2020,"1","1","Townsville","TO_M_KELSO REEF_1_1_2020",4,21.7171717171717,5.55555555555556,51.010101010101,3.53535353535354,6.06060606060606,0.232558139534884,27,132,9724.73495089351,0.760951865873445,1.43226041360723,48,11,0.81370523415978,1.84301604084176,0.69915059687787,1.27223499006407,0.291981211346204,-0.881013702652811,-0.185020527001155,-1.09277863827189,-18.4416666666667,146.991666666667
"611461","TO","M","Kelso Reef","KELSO REEF","18030S",2020,"1","2","Townsville","TO_M_KELSO REEF_1_2_2020",3.5,10.5990783410138,1.84331797235023,58.0645161290323,5.99078341013825,9.67741935483871,0.434782608695652,33,116,19450.4427067638,0.782608695652174,1.56789628721084,29,12,0.770065398335315,1.7208803494287,0.677318668252081,1.23308420781099,1.13468285762226,-0.0682970703676527,-1.10171698446558,-0.410205800767829,-18.4416666666667,146.991666666667
"611590","TO","M","Kelso Reef","KELSO REEF","18030S",2020,"1","3","Townsville","TO_M_KELSO REEF_1_3_2020",3,8.91089108910891,1.98019801980198,60.8910891089109,7.42574257425743,3.96039603960396,0.388888888888889,22,128,8209.92238281811,0.691358024691358,1.23949674857793,57,4,0.813720703125,1.80967451312195,0.5567626953125,0.982799474164152,0.114666495779093,-0.748652222426076,-0.554962942056672,-1.39224251482807,-18.4416666666667,146.991666666667
"611719","TO","M","Kelso Reef","KELSO REEF","18030S",2020,"1","4","Townsville","TO_M_KELSO REEF_1_4_2020",3.5,16.5,1.5,42,13.5,15.5,0.484848484848485,25,71,11266.6277845396,0.668503213957759,1.23622517068087,14,5,0.71414401904384,1.68223064422883,0.634397936917278,1.14667605994119,0.72273733712536,-0.797308740160735,-1.38738062095223,-0.327956493637238,-18.4416666666667,146.991666666667
"611848","TO","M","Kelso Reef","KELSO REEF","18030S",2020,"1","5","Townsville","TO_M_KELSO REEF_1_5_2020",3.5,12.7551020408163,4.08163265306122,56.6326530612245,11.2244897959184,6.63265306122449,0.16,23,61,11570.8713081465,0.7616,1.36184312002187,28,6,0.777210427304488,1.66347733228279,0.654125235151841,1.19336816691879,-0.111375357917364,-0.674985980156983,-1.67379218890899,-0.405090614936771,-18.4416666666667,146.991666666667
"611977","TO","M","Kelso Reef","KELSO REEF","18030S",2020,"2","1","Townsville","TO_M_KELSO REEF_2_1_2020",4,20.4444444444444,2.22222222222222,55.1111111111111,12.4444444444444,4.88888888888889,0.195652173913043,27,138,9896.92296856969,0.656899810964083,1.27905982865116,20,9,0.546733879437093,1.30174668611845,0.514492753623188,0.966450688752092,0.046082080840335,-0.855539181817196,-0.871921564563995,-0.277445669347362,-18.4416666666667,146.991666666667
"612106","TO","M","Kelso Reef","KELSO REEF","18030S",2020,"2","2","Townsville","TO_M_KELSO REEF_2_2_2020",3,10.5,0.5,74.5,7,3.5,0.285714285714286,14,87,2742.06649672834,0.739229024943311,1.43474092429267,6,NA,0.368080327652266,0.771338751107969,0.363588320782138,0.668588868162418,0.920269072711254,-0.773865150189991,-2.89390336240958,0.158085823196376,-18.4416666666667,146.991666666667
"612235","TO","M","Kelso Reef","KELSO REEF","18030S",2020,"2","3","Townsville","TO_M_KELSO REEF_2_3_2020",3.5,27.1356783919598,5.0251256281407,30.6532663316583,17.5879396984925,17.0854271356784,0.166666666666667,16,112,3154.47753257617,0.680384087791495,1.3082776343969,11,6,0.31983418367347,0.812198311301806,0.310586734693878,0.629567799308881,-0.404351933218103,-0.394053007323362,-1.50060665797619,-0.180493578647394,-18.4416666666667,146.991666666667
"612364","TO","M","Kelso Reef","KELSO REEF","18030S",2020,"2","4","Townsville","TO_M_KELSO REEF_2_4_2020",4,40.2010050251256,4.02010050251256,35.1758793969849,9.04522613065327,6.53266331658291,0.4,28,165,19278.4802978995,0.72875,1.40830858323344,32,14,0.522534435261708,1.26924452885903,0.484113865932048,0.877332171778832,0.55662211905419,-0.240538614448865,0.141831359125986,-0.800163829732605,-18.4416666666667,146.991666666667
"612493","TO","M","Kelso Reef","KELSO REEF","18030S",2020,"2","5","Townsville","TO_M_KELSO REEF_2_5_2020",4,26.6355140186916,0.467289719626168,40.6542056074766,11.6822429906542,16.8224299065421,0.56140350877193,33,247,14082.1424911818,0.73807325330871,1.55367841613083,38,12,0.466324640626793,1.11720564636057,0.446557065351014,0.858399567234616,0.67622566798236,1.2723657467321,0.0864646270600004,-0.216549358950453,-18.4416666666667,146.991666666667
"612622","TO","M","Kelso Reef","KELSO REEF","18030S",2020,"3","1","Townsville","TO_M_KELSO REEF_3_1_2020",3,22.5,0.5,53,5.5,10,0.444444444444444,25,215,13773.7437723921,0.729876543209876,1.42816079886349,40,10,0.571076257436452,1.34645782697957,0.5277663601947,0.96650160631155,1.00478780818328,-0.386966187334905,0.0325005822820872,-0.777074108713852,-18.4416666666667,146.991666666667
"612751","TO","M","Kelso Reef","KELSO REEF","18030S",2020,"3","2","Townsville","TO_M_KELSO REEF_3_2_2020",2.5,34.1708542713568,0,34.1708542713568,10.5527638190955,15.5778894472362,0.573529411764706,31,205,14588.9391696845,0.656141868512111,1.30273197113808,21,14,0.588697204045211,1.35725594987519,0.567281380130874,1.06639231421897,1.31094756115712,-0.104126286297791,-0.218755305170723,0.300179016440916,-18.4416666666667,146.991666666667
"612880","TO","M","Kelso Reef","KELSO REEF","18030S",2020,"3","3","Townsville","TO_M_KELSO REEF_3_3_2020",2.5,16.5,3.5,52,7.5,10.5,0.484848484848485,32,142,9084.01327165843,0.690541781450872,1.37254884210361,47,14,0.792203927792105,1.8255970407159,0.676552271374727,1.23103871183078,0.497722612782036,-0.0455935915076672,0.046453494919866,-0.765039314553652,-18.4416666666667,146.991666666667
"613009","TO","M","Kelso Reef","KELSO REEF","18030S",2020,"3","4","Townsville","TO_M_KELSO REEF_3_4_2020",3,6.73076923076923,1.92307692307692,62.0192307692308,6.25,2.88461538461538,0.571428571428571,28,101,13832.5700818983,0.540816326530612,0.876005765643174,25,6,0.797372806587589,1.7976620516224,0.674835800411724,1.21340488095629,0.497176850723116,0.00259153924034228,-1.07096250427104,-0.20597278067984,-18.4416666666667,146.991666666667
"613138","TO","M","Kelso Reef","KELSO REEF","18030S",2020,"3","5","Townsville","TO_M_KELSO REEF_3_5_2020",3,19.5,1,56.5,9.5,7,0.538461538461538,29,95,10084.5749984352,0.677186061801446,1.32632959888142,23,11,0.768310249307479,1.83263316023192,0.658614958448754,1.18993752019845,1.3560782525688,-0.122638247472997,-0.576742758928736,-0.426435808160172,-18.4416666666667,146.991666666667
"624877","TO","M","Little Kelso Reef","LITTLE KELSO REEF","18031S",2018,"1","1","Townsville","TO_M_LITTLE KELSO REEF_1_1_2018",NA,10,6.5,61,2,7.5,0.2,29,160,12384.4594094064,0.735,1.35778649882815,39,11,0.73421875,1.54399477468729,0.69828125,1.26046401111372,0.243851310502575,-0.54779015502908,-0.310261796762542,-0.252592639525815,NA,NA
"625006","TO","M","Little Kelso Reef","LITTLE KELSO REEF","18031S",2018,"1","2","Townsville","TO_M_LITTLE KELSO REEF_1_2_2018",2.5,8,4.5,64.5,3,7.5,0.375,26,118,11152.7183720557,0.6640625,1.09478022600795,47,4,0.725079000287274,1.42339717992189,0.663171502441827,1.16794881443493,-0.301799079874948,-0.289857287968057,-1.33750510597625,-0.435051745061149,NA,NA
"625135","TO","M","Little Kelso Reef","LITTLE KELSO REEF","18031S",2018,"1","3","Townsville","TO_M_LITTLE KELSO REEF_1_3_2018",3,7.5,3.5,64.5,8,10,0.0666666666666667,34,537,18652.2087355911,0.657777777777778,1.18222300164511,48,5,0.288699548148379,0.711592523326203,0.282103832242717,0.572690538864458,-0.094200116195729,-1.71435800531575,0.50234319180036,-0.265139993122104,NA,NA
"625264","TO","M","Little Kelso Reef","LITTLE KELSO REEF","18031S",2018,"1","4","Townsville","TO_M_LITTLE KELSO REEF_1_4_2018",4,16,4,62.5,2.5,6.5,0.46875,33,803,19432.4370871365,0.681640625,1.29679410692959,35,13,0.160677037696434,0.443125634807129,0.159244055216351,0.373731974859597,0.675943922319864,-0.167489305870068,0.822072171904937,0.638576503734383,NA,NA
"625393","TO","M","Little Kelso Reef","LITTLE KELSO REEF","18031S",2018,"1","5","Townsville","TO_M_LITTLE KELSO REEF_1_5_2018",3.5,27,2,44.5,12,6,0.555555555555555,28,342,13102.0017545281,0.659807956104252,1.2937321583174,20,16,0.290670633699258,0.729018624427621,0.287079785233063,0.616998451816728,0.517180913822061,0.71332820465146,0.000762902047745173,0.510915091750351,NA,NA
"625522","TO","M","Little Kelso Reef","LITTLE KELSO REEF","18031S",2018,"2","1","Townsville","TO_M_LITTLE KELSO REEF_2_1_2018",4.5,59.5,0.5,31,3.5,4,0.756302521008403,32,735,18406.1369513161,0.627498058046748,1.19206794069982,32,12,0.266063214401407,0.652536886181149,0.26343097783331,0.558698556310884,2.30304832928262,0.961856337600305,0.711070945089876,0.519466190034537,NA,NA
"625651","TO","M","Little Kelso Reef","LITTLE KELSO REEF","18031S",2018,"2","2","Townsville","TO_M_LITTLE KELSO REEF_2_2_2018",4.5,57,3,25,7.5,4,0.754385964912281,38,853,18780.3803433185,0.558479532163743,1.11993499515286,22,26,0.228776719364384,0.586502590607767,0.227369370087506,0.505292252141254,1.97550754790874,1.02807015693565,1.34763474789285,1.70925412501012,NA,NA
"625780","TO","M","Little Kelso Reef","LITTLE KELSO REEF","18031S",2018,"2","3","Townsville","TO_M_LITTLE KELSO REEF_2_3_2018",4,52,2,39.5,1,3.5,0.769230769230769,31,852,17472.4287346778,0.505177514792899,1.04278147134812,16,13,0.142933500848597,0.382398290199199,0.142484405651436,0.344679149757569,1.94107803312406,0.608908284722925,-0.257310016959573,1.56122991484865,NA,NA
"625909","TO","M","Little Kelso Reef","LITTLE KELSO REEF","18031S",2018,"2","4","Townsville","TO_M_LITTLE KELSO REEF_2_4_2018",4,61.3065326633166,2.51256281407035,25.6281407035176,3.51758793969849,4.52261306532663,0.647540983606558,34,971,66840.0523251887,0.658828271969901,1.24682449141263,8,43,0.183445565052856,0.47596207139841,0.182164330995364,0.413897760224441,1.54295633236398,0.77192077197488,1.46560565557653,2.86787198771011,NA,NA
"626038","TO","M","Little Kelso Reef","LITTLE KELSO REEF","18031S",2018,"2","5","Townsville","TO_M_LITTLE KELSO REEF_2_5_2018",4,63,0.5,25.5,4,3.5,0.619047619047619,39,925,30418.3493427452,0.647455278407659,1.28874485928481,18,22,0.167759240321403,0.4566847144445,0.166824251278305,0.393051015805758,1.19137905353501,0.645084473180465,1.05270337310143,1.98284854971616,NA,NA
"626167","TO","M","Little Kelso Reef","LITTLE KELSO REEF","18031S",2018,"3","1","Townsville","TO_M_LITTLE KELSO REEF_3_1_2018",NA,67,1.5,26.5,1,0.5,0.649253731343284,28,498,7611.53679495757,0.533637781243039,0.974001290153295,10,12,0.112643344462186,0.345455705949828,0.111667553749133,0.277479157989755,1.4098953479562,0.30328315241009,-0.406510487981744,0.762314592624224,NA,NA
"626296","TO","M","Little Kelso Reef","LITTLE KELSO REEF","18031S",2018,"3","2","Townsville","TO_M_LITTLE KELSO REEF_3_2_2018",NA,43,0.5,39,5.5,9.5,0.546511627906977,31,222,18665.1705968213,0.70619253650622,1.41800683694639,24,9,0.436571706841977,1.05473924713876,0.417660904147391,0.807913651292319,1.12899730131271,0.405568165183022,-0.598948646179357,-0.153361400098289,NA,NA
"626425","TO","M","Little Kelso Reef","LITTLE KELSO REEF","18031S",2018,"3","3","Townsville","TO_M_LITTLE KELSO REEF_3_3_2018",NA,50.5,0,37,2,7,0.702970297029703,31,181,11885.7886158126,0.500147044407411,0.96088237509369,15,14,0.472146759866915,1.16107908929432,0.454686975367052,0.889010530752012,1.52537026876653,0.686894538210406,-0.574262210753724,0.65447820644159,NA,NA
"626554","TO","M","Little Kelso Reef","LITTLE KELSO REEF","18031S",2018,"3","4","Townsville","TO_M_LITTLE KELSO REEF_3_4_2018",NA,47,2,39.5,5,1.5,0.680851063829787,29,279,30764.1720903913,0.620076957899502,1.22725614778837,18,21,0.298762862758701,0.788621473059218,0.291440243573438,0.606162441655593,1.66979876898246,0.509439583292418,0.102203156883125,0.873241696536641,NA,NA
"626683","TO","M","Little Kelso Reef","LITTLE KELSO REEF","18031S",2018,"3","5","Townsville","TO_M_LITTLE KELSO REEF_3_5_2018",NA,39.5,1.5,47,3.5,4,0.632911392405063,26,101,5535.63677075899,0.564653100464669,1.12890773196622,16,12,0.585236741495932,1.33529420881241,0.544064307420841,0.988897037707622,1.22256487164732,0.137686917136028,-1.43764484206903,-0.80775478858472,NA,NA
"626812","TO","M","Little Kelso Reef","LITTLE KELSO REEF","18031S",2020,"1","1","Townsville","TO_M_LITTLE KELSO REEF_1_1_2020",3.5,3.51758793969849,9.04522613065327,62.8140703517588,10.5527638190955,2.01005025125628,0.142857142857143,36,158,11988.0174525084,0.63265306122449,0.875754778550331,42,17,0.772712706297068,1.72272078645942,0.719115526357955,1.31556236222704,-0.961306199156947,0.455788425045371,0.134965107259845,-0.141795957023661,NA,NA
"626941","TO","M","Little Kelso Reef","LITTLE KELSO REEF","18031S",2020,"1","2","Townsville","TO_M_LITTLE KELSO REEF_1_2_2020",4,3.82775119617225,5.26315789473684,70.8133971291866,5.26315789473684,5.26315789473684,0,24,105,18428.3675800724,0.59375,0.974314752869349,20,11,0.669569160997732,1.5248060459474,0.638367346938776,1.18828281946135,-1.47694076638039,-1.60712198302108,-0.742963820225094,0.0956107098365954,NA,NA
"627070","TO","M","Little Kelso Reef","LITTLE KELSO REEF","18031S",2020,"1","3","Townsville","TO_M_LITTLE KELSO REEF_1_3_2020",3.5,5.52763819095477,8.5427135678392,66.8341708542713,11.5577889447236,5.0251256281407,0.0909090909090909,32,149,31759.3059494403,0.611570247933884,1.12095039267358,41,15,0.725462816990226,1.74541973319855,0.654565109679744,1.19809564070906,-2.11683184386587,0.47802945342416,0.590652211630219,-0.329224044345596,NA,NA
"627199","TO","M","Little Kelso Reef","LITTLE KELSO REEF","18031S",2020,"1","4","Townsville","TO_M_LITTLE KELSO REEF_1_4_2020",2,11.3300492610837,8.86699507389163,58.6206896551724,14.7783251231527,2.95566502463054,0,24,133,16341.2722094335,0.621928166351607,1.13926292087613,41,6,0.63960653513483,1.4302880445293,0.57086324834643,1.01013265076731,-2.42957117454056,0.0223094674919486,-0.692863641076237,-0.889007060166921,NA,NA
"627328","TO","M","Little Kelso Reef","LITTLE KELSO REEF","18031S",2020,"1","5","Townsville","TO_M_LITTLE KELSO REEF_1_5_2020",2,9.54773869346734,12.5628140703518,52.7638190954774,13.5678391959799,5.52763819095477,0.0526315789473684,27,137,20064.2215383715,0.590027700831025,0.977677055897018,38,13,0.683041184932602,1.51794490858729,0.625179817784645,1.1384484626948,-1.05351038063159,-1.19326045169425,-0.638293044648941,-0.976663298109693,NA,NA
"627457","TO","M","Little Kelso Reef","LITTLE KELSO REEF","18031S",2020,"2","1","Townsville","TO_M_LITTLE KELSO REEF_2_1_2020",3,40.8866995073892,2.95566502463054,50.7389162561576,2.95566502463054,0.492610837438424,0.734939759036144,32,293,47680.2958601849,0.700537088111482,1.35885177580144,33,7,0.545236403452574,1.21394147784626,0.528066721802234,0.966038232906741,2.17572225730009,1.22410486979003,0.115478966327123,0.507342178270236,NA,NA
"627586","TO","M","Little Kelso Reef","LITTLE KELSO REEF","18031S",2020,"2","2","Townsville","TO_M_LITTLE KELSO REEF_2_2_2020",4,38.1909547738693,2.01005025125628,51.7587939698492,3.01507537688442,2.51256281407035,0.710526315789474,39,456,39420.8496198705,0.717797783933518,1.43834159927661,23,20,0.451658202523853,1.00724931324054,0.447099107417667,0.855207022337343,1.73974662249286,1.6872883418967,0.854873303621731,1.59291967392587,NA,NA
